FileNumber,Role,Skills,Education
23464505.pdf,"JAVA INTERN
","
Server-side
 
technologies : servlets, JSP, J2EE technologies, Hibernate3.x, JPA, Spring 3.0, Struts 2.0, EJB, JMS, Design patterns, SQL,
Pl/SQL
Client-side 
scripting : HTML5, CSS, Java Script, AngularJS, Jquery and bootstrap
Consuming and producing SOAP and Restful web services (XML and JSON)
C, C++,Unix system programming, CUDA, Perl
Data Structures, Operating system concepts, multicore and multi-threaded programming, SAN, UNIX
Tools
 
: Eclipse, IOmeter , Code Warrior, vi editor, Visual Studio, Arduino, Oracle 11g, Code Blocks, iSCSI initiator, NetApp internal
tools, Navicat, JConsole, JMeter, tomcat, JBOSS, Git
Technical projects
Unix system programming
 : Built a binary search tree using system calls in C (on Linux platform) to sort a file of records Implementation
of Unix commands : tail, tee, cp and mv, in C
Parallel Apriori 
algorithm proposal on Nvidia GPU Performance of Apriori algorithm with multiple threads on a single-core machine was
compared against multi-threading on GPU. The newly proposed algorithm reduces the processing overhead on GPU.
Leave management system:
 
Designed and implemented a module to help the organization to log the attendance of employees with its
biometric system. This project had html, jquery, AngularJS for front-end and Spring MVC, Hibernate running on tomcat server in the back
end and Oracle 11g server as database
Work Experience
Java intern
 
, 
06/2013
 
ï¼​ 
Current
 
Company Name
 
ï¼​ 
City
 
, 
State
Designing and implementing Leave Management System for internal use(Spring MVC)
Receiving training in core java and J2EE technologies
Consuming and producing web services for a bank application
Creating Single Page Application in AngularJS
Test contractor (Performance and Benchmarking team)
 
, 
05/2014
 
ï¼​ 
05/2015
 
Company Name
 
ï¼​ 
City
 
, 
State
Executed test cases and analyze performance numbers against benchmarks
Conducted root-cause analysis for performance degradation in controller firmware builds by running continuous performance verification
(PCV) tests daily.
Participated in scrum meetings
Automated using Action Word Script (AWS), batch script, Java ( Member of automation team)
Graduate Research Assistant
 
, 
12/2013
 
ï¼​ 
05/2014
 
Company Name
 
ï¼​ 
City
 
, 
State
Managed and maintained NIAR composites database
Created charts and updated the database
Wrote macros for doing data analysis","
May 2015
 
Wichita State University
 
ï¼​ 
City
 
, 
State
 
Master of Science
 
Computer Science
 
GPA: 
GPA: 3.93/4
GPA: 3.92/4
May 2013
 
BMSCE
 
ï¼​ 
City
 
, 
State
 
Bachelor of Engineering
 
Computer Science
 
GPA: 
GPA: 8.81/10
GPA: 8.81/10
"
14874322.pdf,"AIR FREIGHT AGENT
","
customer service, delivery, documentation, Inspecting, coding, scanner, shipping","1987
AS
 
: 
Liberal Arts & Business
 
College of Micronesia
 
- 
City
 
, 
State
 
Liberal Arts & Business
"
17694572.pdf,"ADMINISTRATIVE MANAGER
","
Clinical/Administrative Skills
Phlebotomy
EKG'SUrinalysis
Vital Signs
Pharmacology
Clinical Asepsis
Health Insurance
Filing Appointment Scheduling
MS Word MS Excel MS PowerPoint","
Sanford Brown Institute
 
Medical Assistant
 
City
 
, 
State
CPR Certified
"
22442947.pdf,"PASSENGER SERVICE CONCOURSE MANAGER
","
Strategic planning
Team building
Personable
Client relationships
Dedicated
Flexible
Relationship building
Decision Making
Time Management
Conflict Resolution
Adaptability
Ability to Work Under Pressure
Creativity
Ability to "," and Training
2003
High School Diploma
 
: 
Academics
 
College Park High
 
ï¼​ 
City
 
, 
State
 
, 
USA
 
Academics
Technical "
16449694.pdf,"FINANCIAL TECHNICIAN
","
 Â 
Operated computers programmed with accounting software to record, store, and analyze information.
Auditing
 Â 
Extensive ","
BACHELOR OF SCIENCE
 
: 
Adult "
90318913.pdf,"MECHANICAL ENGINEER
","
Electro/Mechanical Skill, Trouble shooting, installation of pipes and pumps, problem solver, design of controls for pumps and motors. installation
of swimming pool heaters.","
Graduate
 
: 
Mechanical Engineering course
 
1973
 
FEATI UNIVERSITY
 
City
 
, 
Philippines
 
Mechanical Engineering course
Affiliations
Former member of Philippine Society of Mechanical Engineers
"
24773845.pdf,AVIATION ,"
UH-60A+, Ambulance, Army, budget, creative thinking, financial, functional, Government, inspection, leadership, leadership development,
logistics, maintenance schedule, office, weapons, organizational, patient care, personnel, relationship building, sound, spreadsheets, strategic,
supervisor, supervision, theatre, vision","
Criminal Justice
 
, 
2007
 
Jacksonville State University
 
ï¼​ 
State
 
Honors in Major and Minor, Distinguished Military Graduate award. 
MBA
 
: 
Management 
, 
2017
 
University of Alabama
 
ï¼​ 
City
 
, 
State
 
Enrolled
Military Science
 
, 
2013
 
Aviation Captains Career Course
 
ï¼​ 
City
 
, 
State
 
Six-month leadership development course designed to train and educate
company grade officers in the high standards of "
15618327.pdf,"LEAN SIX SIGMA BLACK BELT
","
accounting
Adobe
Charts
Data entry
Data processing
Financial management
Inventory management
Team leadership
Logistics
Management Information System
Naval, enterprise
Personnel Development
Purchasing
Trainer","
Certificate
 
:
 
Basic Intructor
 
2012
 
Department of the Navy
 
, 
City
 
, 
State
 
, 
United States
Certification
 
:
 
Lean Six Sigma Green Belt
 
2012
 
Department of the Navy
 
, 
City
 
, 
State
 
, 
United States
Certificate
 
:
 
Lean Six Sigma Black Belt
 
2012
 
Villanova University
 
, 
City
 
, 
State
 
, 
United States
Certificate
 
:
 
Logistics Supply Chain Improvement Practitioner 
2011
 
Department of the Navy
 
, 
City
 
, 
State
 
, 
United States
"
92283635.pdf,"MAINTENANCE SPECIALIST/TECHNICIAN
","
Basic, CALIBRATION, conversion, CPR certified, DC, Electronics, frame, Leadership, team leader, Logic, logistics, mathematics, office, Radar,
reading, Safety, FM, Security Clearance, supervisor, switches, test equipment, troubleshoot, troubleshooting, verbal communication","
CONSOLIDATED AUTOMATED SUPPORT SYSTEM (CASS) ADVANCED MAINTENANCE/CALIBRATION INTERMEDIATE
MAINTENANCE
 
October 2011
 
City
 
, 
State
 
Top 10% of class Upon completion of the course, became able to program, debug, install, and
verify the effectiveness of a software package (ATLAS) used to provide a consolidated response to testing requirements in an intermediate
aviation repair shop; and operate and repair a pneumatic generator, a device used to simulate air pressures "
24668861.pdf,"SENIOR AEROSPACE QUALITY ENGINEER
","
Training program implementation
The Math",
17483843.pdf,"UNMANNED AVIATION TECHNICIAN SUPERVISOR
","
approach, Basic, budget, Ca, product development, documentation, fast, functional, hand tools, logistics, materials, Mentor, Excel, Microsoft
Office, Outlook, Publisher, Microsoft Word, oscilloscopes, personnel, power tools, procurement, progress, project plans, radio, safety, sales,
scheduling, Six Sigma, soldering, Spanish, Supervisor, switches, technical project management, Technician, test equipment, Trainer,
Transportation, troubleshoot","
6 2004
 
Diploma
 
:
 
AAS, National University Thomas Jefferson High School
 
City
 
, 
State
1 2006
 
Unmanned Aviation System Safe For Flight. Twenty-Nine Palms, Ca; 2014 Unmanned Aviation System Technician, Ft. Huachuca, AZ;
2012 Six Sigma, Yellow Belt Ca; 2013 Basic Machine Gun Trainer; Camp Lejeune, NC; 2011 Hazardous Material Handling, Lackland AFB,
TX; 2010 Military Standard Transportation and Movements Procedures Ft.Eustis, VA;2009 Distribution Management Specialist 
:
 
State
Languages
Intermediate in Spanish
"
98389424.pdf,"GUNNERY SERGEANT
","
Active Directory, streamline, ADP, antivirus, Budget planning, cabling, Cat 5, Cisco, Communication Skills, hardware, data processing, data
management, Detail oriented, electronic mail, email, financial management, government, government regulations, HP-UX, inventory management,
Inventory, Leadership skills, Linux, Mac, managing, Windows, windows platform, migration, Net","
Bachelor of Science
 
: 
Information Technology
 
, 
October 2012
 
Columbia Southern University
 
ï¼​ 
City
 
, 
State
 
Military Occupation Specialty
Training Information Technology Aviation Supply Course *Yellow belt trained in Continuous Process Improvement Awareness
"
26888302.pdf,"AVIATION FUEL QUALITY CONTROL SPECIALIST
"," include: process
troubleshooting and maintenance of equipment/instrumentation. Experienced in quality control, statistical process controls, lean six-sigma, route
cause analysis, sample chemical analysis, safety awareness as a fast paced learner and consistent team player. Well organized, innovative, and
reliable who is able to ","
8 2012
Lee College
 
City
 
, 
State
 
Process Technology
 
A.A.S
 
GPA: 
GPA: 3.8
 
Process Technology GPA: 3.8
New Jersey Institute of Technology
 
City
 
, 
State
 
Chemical Engineering
 
Bachelor of Science
 
Chemical Engineering
"
22168194.pdf,"CUSTOMER SERVICE AGENT
","
Microsoft Office
Art
Clients
Documentation
Facsimile
Forms
Materials
Mediation
Microsoft Office
Office machines
Photocopiers
Policies
Quality
Safety
Scanners
Supervision
Telephone
Troubleshooting
Voice mail
Well organized
Work History
Customer Service Agent
 
, 
11/2020
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Assessed passenger documentation to determine destinations and to assign boarding passes.
Confer with customers to determine their service requirements and travel preferences.
Replied to inquiries regarding schedules, accommodations, procedures, and policies.
Provide clients with assistance in preparing required travel documents and forms.
Responded politely to passenger complaints regarding ticketing and baggage handling.
Customer Service Representative
 
, 
01/2010
 
to 
12/2020
 
City
 
, 
State
 
Consulted with customers by telephone or in person to provide information about products or services.
Operate office machines such as, photocopiers and scanners, facsimile machines, voice mail systems, and personal computers.
Customer Service Agent, G2 Secure Staff
 
, 
12/2016
 
to 
11/2020
 
City
 
, 
State
 
Examine passenger documentation to determine destinations and to assign boarding passes.
Provide boarding or disembarking assistance to passengers needing special assistance.
Confer with customers to determine their service requirements and travel preferences.
Replied to inquiries regarding schedules, accommodations, procedures, and policies.
Provide clients with assistance in preparing required travel documents and forms.
Responded to passenger complaints regarding ticketing and baggage handling.
Recreation Assistant
 
, 
10/2016
 
to 
12/2016
 
Company Name
 
â€“ 
City
 
, 
State
 
Enforce rules and regulations of recreational facilities to maintain discipline and ensure safety.
Organize, lead, and promote interest in art, crafts, sports, games, camping, and hobbies.
Meet with staff to discuss rules, regulations and ","
AA
 
: 
Interdisciplinary Studies/Social and Behavioral Sciences
 
, 
2016
 
Los Angeles Southwest College
 
- 
City
 
, 
State
 
High School Diploma
 
: 
General Studies
 
, 
2011
 
Junipero Serra High School
 
- 
City
 
"
