FileNumber,Role,Skills,Education
39082090.pdf,"SURGICAL CLINICAL REVIEWER
","
Payroll, Training, Hedis, Audits, Cases, Database, Billing, Business Consultant, Business Development, Coding, Healthcare, Medicare, Outpatient,
Quality Assurance, Reconciliation, Audit, Data Analysis, Marketing Analysis, Encoder, Medical Records, Staffing, Work Flow, Mba, Clerical,Clients, Customer Service, Energetic, Etiquette, Excellent Writing, Excellent Writing Skills, Hr, Liaison, Marketing, Pto, Receptionist, Relationship
Building, Retail Sales, Self Motivated, Self-starter, Solutions, Strong Communication Skills, Telephone, Translated, Writing Skills, Paralegal","
2015
Paralegal
 
Blackstone Institute
 
Blackstone Institute - Paralegal course currently enrolled 2015, expected completion June 2015
2015
MBA
 
: 
Public
 
Northcentral University
 
Northcentral University - MBA Public currently enrolled 2014 - 2015
Certificate of Completion
 
: 
Surgical Clinical Reviewer
 
ACS NSQIP Certificate of Completion Surgical Clinical Reviewer October 2012
BS
 
: 
Health Information Management
 
Florida International University
 
Florida International University - BS Health Information Management - Dec
1999
AA
 
: 
Psychology
 
Miami Dade Community College
 
Miami Dade Community College - AA Psychology - May 1999
Certifications
ACS NSQIP Certificate of Completion Surgical Clinical Reviewer
Languages
customer service, Bilingual interpreted translated English/Spanish
Presentations
Collected and submitted reliable data to the ACS NSQIP for surgical patients, provided morbidity and mortality postop reporting, generated lists
of cases to be abstracted, and completed abstraction of applicable cases by entering data into the appropriate database (NSQIP). Participated in
inter-rater reliability reviews to ensure accuracy of abstraction, validation and audits, followed up on appeals as necessary, and participate in
conference calls and webinars
"
17624934.pdf,"SENIOR MANAGER/SPECIALIST LEADER HEALTHCARE
","
Seasoned HealthCare Advisor, Excellent Communication Skills, Creative Problem Solver, Innovative Critical Thinker, Leader, Change Driver","al services to medically fragile children and their families.
Center was first of it's kind to receive JCAHO certification.
Successfully lobbied the State of Ohio Medicaid Waiver program to reimburse for services provided at a free-standing facility.
Contracted with third party payors and insurers for reimbursement.
Nurse Manager/RN
 
January 1984
 
to 
January 1993
 
Company Name
Rainbow Babies and Children's Hospital has been consistently recognized as one of the top five children's hospitals in the country.
Managed a 35 bed Bone Marrow Transplant/Oncology unit.
Daily operations management accountability.
Served as a member of the design team that developed the facilities planning, "
46349752.pdf,"REGISTERED NURSE
","
Caring for patients with musculoskeletal diseases and disorders, Assisting with activities of daily living, Administering intravenous medications,
Using critical thinking skills, Monitoring and preparing hemovacs, autotransfusion devices, continuous passive motion therapy, casting, traction,
external fixation,"," and Training
UPMC Shadyside School of Nursing
 
2012
 
Diploma
 
: 
Nursing
 
City
 
, 
State
Community College of Allegheny County
 
2008
 
EMT Certification/First Aid/CPR 
September 2007-January 2008
 
: 
Basic Life Support
 
City
 
, 
State
"
34962725.pdf,"PREVENTATIVE HEALTHCARE INTERN
","
Strong leadership skills
Enthusiastic people person
Ability to "," and Training
Bachelor of Science
 
: 
Health Care Management/ Health Administration
 
, 
2016
 
University of Alabama at Birmingham
 
- 
City
 
, 
State
 
, 
USA
Member of National Society of Collegiate Scholars
High School Diploma
 
: 
Advanced Diploma
 
, 
2012
 
Nansemond River High School
 
BETA Club- Health Organizations
Skill Highlights
Knowledge of HMOs, Medicare and Medicaid
HIPAA compliance
Strong planning "
98300955.pdf,"PLATFORM ARCHITECT, HEALTHCARE INCUBATION LAB (HIL)
","
.NET, ASP.NET, Active Directory, Agile, AJAX, API, Architect, automate, BI, business intelligence, Cascading Style Sheets, excellent
communication, ca, Computer Engineering, Configuration Management, consultant, content management, creativity, CSS, Client, clients, customer
satisfaction, data warehouse, databases, Database, delivery, designing, Eclipse, Electronic Medical Records, email, financial, focus, Forms,
functional, Gateway, HTML, IIS, Information Systems, Information Technology, Insurance, IT Strategy, ITIL, Java, Javascript, Linux, logic, Mac,
messaging, Access, C#, exchange, Windows, Modeling, MVC, Enterprise, net","
Jun. 2009
Bachelor of Engineering
 
: 
Systems & Computer Engineering (B.Eng), Honours Program
 
University of Guelph
 
ï¼​ 
City
 
, 
State
 
, 
Canada
Information Technology Infrastructure Library (ITIL) v3 Training 
Jan. 2010 The Open Group Architecture Frame"
24025053.pdf,"PROJECT COORDINATOR
","
accounting, bridges, budgets, budget, oral, community health, conferences, Critical Thinking, data processing, database, database management,
Decision Making, delivery, Dentistry, financing, financial reporting, focus, government regulations, insurance, notes, materials, Medical terminology,
meetings, Multitasking, payroll, personnel, policies, progress, quality, Quality Control, rehabilitation, research, scheduling, supervising, surveys,
Time Management, x-rays","
Master's
 
: 
Healthcare Administration
 
, 
Dec 2015
 
Oklahoma State University
 
ï¼​ 
City
 
, 
State
 
Healthcare Administration 3.79Bachelor of Dental Surgery (BDS)
 
: 
Nov 2012
 
SRM Dental College
 
ï¼​ 
City
 
, 
State
 
, 
India
 
72
"
37001381.pdf,"BUSINESS OFFICE MANAGER
",",
Team Leader.
High Typing Skills minimum of 70 + wpm..
Excellent Communication, Spelling, and Writing Skills
High skills in business management and knowledge of supervising employees.
Maintains strict confidentiality
Knowledge of HMOs, Medicare and Medi-Cal
Extensive anatomy/physiology knowledge
Medical Manager Software
Managed care contract knowledge
Electronic Medical Record (EMR) software
ICD-9 coding
Neurology billing expertise
Certified coding instructor
CPT and HCPCS coding
Internal medicine billing
HIPAA compliance
Medical billing software
Strong planning skills
Strong "," to my department employees
Overseeing Accounts Receivables
"
36861863.pdf,"ADVISOR
","
High customer service standards
Call center management "," and Training
Bachelor of Arts
 
: 
Business Management
 
2017
 
University of Phoenix
 
Business Management Rancho Cordova, Ca, USA
"
80876647.pdf,"IMPACT
","
Administrative, ambulance, Basic, CPR Certified, first aid, inventory, life support, Logistics, Microsoft Office, Office, Personnel, Fast learner,
sales, statistics, tables, 65 wpm"," and training classes.
Interacted with patients, families, hospital staff and the general public.
Evaluated patient care procedural changes for effectiveness.
Actively maintained up-to-date knowledge of applicable state and Federal laws and regulations.
Effective decision-maker in high-pressure environments.
Frequently commended for maintaining the safety, respect and dignity of residents.
Provided treatment within scope of practice as defined by state law.
Coordinated with doctors and registered nurses to develop care plans for patients.
Recorded patients' medical history, vital statistics and test results in medical records.
Patrolled areas and allowed restricted area access for authorized personnel.
Ensured proper care for victims of domestic violence who presented to urgent care clinic.
Educated patients about their treatments.
Instructed patients and family members on proper discharge care.
Tested patients' blood glucose levels.
Evaluated terrain and recorded topographical information.
Crew Member
 
February 2015
 
to 
April 2015
 
Company Name
 
ï¼​ 
City
 
, 
State
Greeted all customers, recorded correct orders and performed cashiering duties including organizing register supplies.
Effectively handled customer complaints and special requests, assessed customer needs and responded to questions, and "
69199666.pdf,"G
HEALTHCARE RECRUITER
","
ads, autism, benefits, billing, Coach, Coaching, client, clients, data processing, delivery, drivers, Filing, Financial statements, hiring, inventory,
managing, meetings, access, office, net"," and Training
Bachelor of Science
 
: 
Psychology
 
VIRGINIA STATE UNIVERSITY
 
2002
 
City
 
, 
State
 
PsychologyGeneral Psychology, Early Education Psychology, Adolescent Psychology, Developmental Psychology, Psychology of Learning, Psychological
Testing, Abnormal Psychology, Sensation & Perception, Social Psychology, Psychological Research, Experimental Psychology.
 
Completed
Student "
26958533.pdf,"ENGINEER
","
Typing (Greater then 40 words a minute)
Net","
Aug 2000
Traverse City West High School
 
City
 
, 
State
 
, 
United States
 
High School Diploma
Valencia College
 
City
 
, 
State
 
, 
USA
 
Associate of Arts
 
: 
Graphic Art and Design
"
17545780.pdf,"OFFICE MANAGER/MANAGING DIRECTOR
","
Strong p
 resentation skills
Accomplished leader
Patient evaluation/intervention
Professional bedside manner
Adept at prioritizing/managing deadlines
Patient-focused care
Trained in pre- and post-surgical care
Competent in physical assessments
Minor surgery assistance awareness
Work History
Office Manager/Managing Director
 
02/2014
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Overseeing entire clinical department and ensuring physician orders are followed 
through as requested Overseeing all of the office staff and
the daily operations of the company Day to day problem solving for all departments in the office, as well as taking 
problematic phone calls
for all departments Hiring and training new office staff Hiring and training new doctors and physician assistants, completing all the 
necessary
paper","
M.D.
 
: 
1 2011
 
WINDSOR UNIVERSITY SCHOOL OF MEDICINE
 
- 
City
Top 
[Number]
 % of class
Continuing education in 
[Topic]
Awards
School Diligence Award - 2005 
Â Writer's Craft Award â€“ 2005 
Â World Issues Award - 2005
"
60624892.pdf,"OCCUPATIONAL THERAPIST
"," Client Development Project Management Program Development Finance Analysis Training & Development
Customer Service Organizational Development Presentation Skills Excellent Communication Skills Business Management skills Computer
Expertise - Electronic Medical Records, MS Word, Excel, Access, Publisher, PowerPoint, Outlook, QuickBooks Problem Solving - Proven
ability to troubleshoot and develop creative, innovative solutions to business challenges; successfully manage change for improved performance and
efficiency Management by Mentoring - Noted for ability to motivate performance, communicate strong messages, nurture partnerships, and deliver
significant sales growth. History of successful health care leadership, sales and project management Business Operations - Outstanding
"," on company policies, procedures, rules, regulations, therapeutic 
processes, financials, management tools, management
approaches, & documentation.Conduct presentations on models and theories that support the services, culture, and best practices of the organization.
Provide a rolling mentorship for clinicians and managers within the organization.
Development and education on therapeutic and wellness interventions and programs in order to provide the best quality of 
care in the
industry.
Development and Presentation of AOTA Accredited CEU programs: Balance, Low Vision, Urinary Incontinence, and Dementia
Management.
Training and Implementation of Digital Documentation systems for all product lines nationwide.
Education
Bachelor of Science
 
: 
Occupational Therapy
 
, 
5 2004
 
Midwestern University
 
- 
City
 
, 
State
 
GPA: 
Graduated Suma Cum Laude GPA: 3.6
 
Occupational Therapy Graduated Suma Cum Laude GPA: 3.6 Most Distinguished Student, MWU,
Class of
Masters of Business Administration
 
: 
Healthcare Management
 
, 
6 2014
 
University of Phoenix
 
- 
GPA: 
Phoenix Arizona 
Graduate Magnum Cum Laude GPA: 3.89
 
Healthcare Management Phoenix Arizona 
Graduate Magnum Cum Laude
GPA: 3.89
Graduate Certificate in Accounting/CPA Exam Candidate
 
: 
3 2015
 
"
26908066.pdf,"RECRUITER, TAX EXEMPT MARKETS
","
agency, budget, business plan, client, clients, customer satisfaction, databases, financial, financial advisor, forecasting, hiring, Leadership, managing,
market, office, enterprise, net","
Lewis University
 
May 2009
 
Bachelors of Science
 
: 
Business Administration
 
City
 
, 
State
 
Business Administration
"
47996197.pdf,"DIGITAL MARKETING SPECIALIST
","
Digital Media, Digital Marketing, Social Media, E-Mail, Direct Mail, Mobile, Promotions, Branding, Customer Acquisition/Retention, Analytics,
Budgeting/Forecasting, Database Marketing, Testing, Customer Segmentation.","
Franklin University
 
2005
 
B.S
 
: 
Marketing Marketing Promotions and Public Relations
 
City
 
, 
State
 
GPA: 
Dean's list 2005.
 
Marketing Marketing
Promotions and Public Relations Dean's list 2005.
North Central State College
 
2003
 
business data communications
 
City
 
, 
State
 
business data communications
"
